time,phase_detrended
1.377499969210475683e+01,1.063447052811286930e+00
1.377999969199299812e+01,1.063087542291429433e+00
1.378499969188123941e+01,1.052338607655327163e+00
1.378999969176948071e+01,1.038940106166414079e+00
1.379499969165772200e+01,1.020639062656742535e+00
1.379999969154596329e+01,1.003920819676454190e+00
1.380499969143420458e+01,9.908982785786220049e-01
1.380999969132244587e+01,9.825606981208427904e-01
1.381499969121068716e+01,9.895626936857224720e-01
1.381999969109892845e+01,9.856267245368903751e-01
1.382499969098716974e+01,9.831715677982391099e-01
1.382999969087541103e+01,9.756992570232903006e-01
1.383499969076365232e+01,9.640703085007085171e-01
1.383999969065189362e+01,9.460263514818230135e-01
1.384499969054013491e+01,9.277734671727166926e-01
1.384999969042837620e+01,9.088927112966054267e-01
1.385499969031661749e+01,8.934527246338324069e-01
1.385999969020485878e+01,8.740360093185732815e-01
1.386499969009310007e+01,8.482288906650508054e-01
1.386999968998134136e+01,8.285364234280252482e-01
1.387499968986958265e+01,8.054194904534415222e-01
1.387999968975782394e+01,7.888979203573662780e-01
1.388499968964606524e+01,7.696836896040855081e-01
1.388999968953430653e+01,7.425279348197215690e-01
1.389499968942254782e+01,7.235843538861574942e-01
1.389999968931078911e+01,7.055035593517584580e-01
1.390499968919903040e+01,6.855302883671923198e-01
1.390999968908727169e+01,6.712367463674420165e-01
1.391499968897551298e+01,6.524030846273412010e-01
1.391999968886375427e+01,6.424221794320663648e-01
1.392499968875199556e+01,6.366147184012489468e-01
1.392999968864023685e+01,6.377243973727928505e-01
1.393499968852847815e+01,6.368207789160518217e-01
1.393999968841671944e+01,6.346196845377667373e-01
1.394499968830496073e+01,6.372281533217116767e-01
1.394999968819320202e+01,6.411883690392445878e-01
1.395499968808144331e+01,6.402126969889607722e-01
1.395999968796968460e+01,6.546947558759379504e-01
1.396499968785792589e+01,6.537260729633769252e-01
1.396999968774616718e+01,6.601723856526047207e-01
1.397499968763440847e+01,6.543738792357802758e-01
1.397999968752264977e+01,6.517032912910463160e-01
1.398499968741089106e+01,6.508844051270550324e-01
1.398999968729913235e+01,6.484753436911998570e-01
1.399499968718737364e+01,6.413345864266664087e-01
1.399999968707561493e+01,6.339320207751555358e-01
1.400499968696385622e+01,6.267473246482744287e-01
1.400999968685209751e+01,6.191719753271964777e-01
1.401499968674033880e+01,6.097486762947430528e-01
1.401999968662858009e+01,6.002587225382929326e-01
1.402499968651682138e+01,5.899703610494988482e-01
1.402999968640506268e+01,5.838703450078579493e-01
1.403499968629330397e+01,5.719266157971576447e-01
1.403999968618154526e+01,5.670386669452445183e-01
1.404499968606978655e+01,5.556876648476061220e-01
1.404999968595802784e+01,5.479712341693554478e-01
1.405499968584626913e+01,5.422084650449696674e-01
1.405999968573451042e+01,5.393935433313257199e-01
1.406499968562275171e+01,5.274038262899831686e-01
1.406999968551099300e+01,5.213512275105913751e-01
1.407499968539923429e+01,5.211939026858933843e-01
1.407999968528747559e+01,5.213915347308577530e-01
1.408499968517571688e+01,5.301341749374648415e-01
1.408999968506395817e+01,5.283113723777987936e-01
1.409499968495219946e+01,5.357742923936843482e-01
1.409999968484044075e+01,5.455704707731183767e-01
1.410499968472868204e+01,5.531793044979260721e-01
1.410999968461692333e+01,5.640458488973103535e-01
1.411499968450516462e+01,5.658379046064934137e-01
1.411999968439340591e+01,5.695878192232837200e-01
1.412499968428164721e+01,5.521053071758963426e-01
1.412999968416988850e+01,5.353449987680765076e-01
1.413499968405812979e+01,5.270813076405205244e-01
1.413999968394637108e+01,5.416662411918951037e-01
1.414499968383461237e+01,5.694212326346046460e-01
1.414999968372285366e+01,5.993933391085715101e-01
1.415499968361109495e+01,6.530886359788565798e-01
1.415999968349933624e+01,7.168255432242500724e-01
1.416499968338757753e+01,7.913246307391963441e-01
1.416999968327581882e+01,8.284155797250676301e-01
1.417499968316406012e+01,8.330290935236126515e-01
1.417999968305230141e+01,8.239647366345317359e-01
1.418499968294054270e+01,7.735421650556895123e-01
1.418999968282878399e+01,7.003775805876424343e-01
1.419499968271702528e+01,6.455992863751447430e-01
1.419999968260526657e+01,6.241149575614435285e-01
1.420499968249350786e+01,5.943461380198900024e-01
1.420999968238174915e+01,5.559434374448182226e-01
1.421499968226999044e+01,5.190765865245032806e-01
1.421999968215823174e+01,5.210203163020459272e-01
1.422499968204647303e+01,5.290838851197450232e-01
1.422999968193471432e+01,5.420281465100837970e-01
1.423499968182295561e+01,5.500643507371223428e-01
1.423999968171119690e+01,5.711435559859290301e-01
1.424499968159943819e+01,6.018426288565246196e-01
1.424999968148767948e+01,6.224606368922769306e-01
1.425499968137592077e+01,6.516865081109122215e-01
1.425999968126416206e+01,6.776326735088655795e-01
1.426499968115240335e+01,7.155553543296009344e-01
1.426999968104064465e+01,7.647139671969567232e-01
1.427499968092888594e+01,8.143203337340079173e-01
1.427999968081712723e+01,8.640483931508042836e-01
1.428499968070536852e+01,9.189183880202969057e-01
1.428999968059360981e+01,9.632542670488306591e-01
1.429499968048185110e+01,9.947727705040954049e-01
1.429999968037009239e+01,1.023361093391741417e+00
1.430499968025833368e+01,1.044662524982444385e+00
1.430999968014657497e+01,1.063557808305923391e+00
1.431499968003481627e+01,1.077608361054463781e+00
1.431999967992305756e+01,1.094955946219970055e+00
1.432499967981129885e+01,1.106557328540287877e+00
1.432999967969954014e+01,1.123246170987954873e+00
1.433499967958778143e+01,1.136190479110756435e+00
1.433999967947602272e+01,1.157366824785506232e+00
1.434499967936426401e+01,1.176186333658283623e+00
1.434999967925250530e+01,1.191760264304675854e+00
1.435499967914074659e+01,1.212294505422401691e+00
1.435999967902898788e+01,1.230596657814274408e+00
1.436499967891722918e+01,1.243400771920612602e+00
1.436999967880547047e+01,1.257823164692036144e+00
1.437499967869371176e+01,1.265083504392254810e+00
1.437999967858195305e+01,1.261643584973639598e+00
1.438499967847019434e+01,1.261154622260754810e+00
1.438999967835843563e+01,1.251740197915393260e+00
1.439499967824667692e+01,1.236700393306116919e+00
1.439999967813491821e+01,1.215568777717690896e+00
1.440499967802315950e+01,1.203209139489834101e+00
1.440999967791140079e+01,1.192324284110341193e+00
1.441499967779964209e+01,1.190949200479877401e+00
1.441999967768788338e+01,1.187303198804374293e+00
1.442499967757612467e+01,1.176045626028920044e+00
1.442999967746436596e+01,1.144458125195872977e+00
1.443499967735260725e+01,1.107652766295589508e+00
1.443999967724084854e+01,1.088821468001188286e+00
1.444499967712908983e+01,1.085181189215255415e+00
1.444999967701733112e+01,1.089976628023025640e+00
1.445499967690557241e+01,1.072625992100676218e+00
1.445999967679381371e+01,1.062575956321277548e+00
1.446499967668205500e+01,1.055003235666071681e+00
1.446999967657029629e+01,1.048908925742845444e+00
1.447499967645853758e+01,1.047327290322704219e+00
1.447999967634677887e+01,1.031647934785396181e+00
1.448499967623502016e+01,1.011787938448126756e+00
1.448999967612326145e+01,9.922472090433460679e-01
1.449499967601150274e+01,9.744056537454950373e-01
1.449999967589974403e+01,9.664480359354139516e-01
1.450499967578798532e+01,9.561043988848036967e-01
1.450999967567622662e+01,9.519725485558918621e-01
1.451499967556446791e+01,9.432060085675701977e-01
1.451999967545270920e+01,9.341133037666331518e-01
1.452499967534095049e+01,9.233343373721472069e-01
1.452999967522919178e+01,9.013936760904730505e-01
1.453499967511743307e+01,8.891678272906151648e-01
1.453999967500567436e+01,8.708547645567588091e-01
1.454499967489391565e+01,8.515256450012320677e-01
1.454999967478215694e+01,8.336561648408618019e-01
1.455499967467039824e+01,8.189585839012192281e-01
1.455999967455863953e+01,7.902543688218486295e-01
1.456499967444688082e+01,7.740533783238436882e-01
1.456999967433512211e+01,7.529836473789988105e-01
1.457499967422336340e+01,7.375664950687794708e-01
1.457999967411160469e+01,7.187628117513278347e-01
1.458499967399984598e+01,6.978222842596819575e-01
1.458999967388808727e+01,6.822696329442119456e-01
1.459499967377632856e+01,6.633226725069989449e-01
1.459999967366456985e+01,6.427510615049820686e-01
1.460499967355281115e+01,6.307396963809144275e-01
1.460999967344105244e+01,6.246909858369313895e-01
1.461499967332929373e+01,6.117807245556954321e-01
1.461999967321753502e+01,6.137256464208036277e-01
1.462499967310577631e+01,6.128794281484699624e-01
1.462999967299401760e+01,6.163949637077892341e-01
1.463499967288225889e+01,6.216444474118429930e-01
1.463999967277050018e+01,6.307599314998784124e-01
1.464499967265874147e+01,6.410628821511665798e-01
1.464999967254698277e+01,6.476703524800679901e-01
1.465499967243522406e+01,6.600555188531695983e-01
1.465999967232346535e+01,6.730055725505765807e-01
1.466499967221170664e+01,6.845811417105176488e-01
