time,phase_filtered
1.375999969244003296e+01,4.465865897894290004e-01
1.376499969232827425e+01,4.360673386583774347e-01
1.376999969221651554e+01,4.242165135421505084e-01
1.377499969210475683e+01,4.111224348086621183e-01
1.377999969199299812e+01,3.968779880426676065e-01
1.378499969188123941e+01,3.815798502262183756e-01
1.378999969176948071e+01,3.653277121111676573e-01
1.379499969165772200e+01,3.482235030816864252e-01
1.379999969154596329e+01,3.303706244736362430e-01
1.380499969143420458e+01,3.118731969558511397e-01
1.380999969132244587e+01,2.928353271839140293e-01
1.381499969121068716e+01,2.733603985120898194e-01
1.381999969109892845e+01,2.535503901028375306e-01
1.382499969098716974e+01,2.335052283215288682e-01
1.382999969087541103e+01,2.133221738651650268e-01
1.383499969076365232e+01,1.930952476628360337e-01
1.383999969065189362e+01,1.729146982090082607e-01
1.384499969054013491e+01,1.528665126470248048e-01
1.384999969042837620e+01,1.330319736029336453e-01
1.385499969031661749e+01,1.134872634703063266e-01
1.385999969020485878e+01,9.430311755722994849e-02
1.386499969009310007e+01,7.554452722215211635e-02
1.386999968998134136e+01,5.727049384319344433e-02
1.387499968986958265e+01,3.953383418336005317e-02
1.387999968975782394e+01,2.238103742791306902e-02
1.388499968964606524e+01,5.852173876420924993e-03
1.388999968953430653e+01,-1.001914503035104299e-02
1.389499968942254782e+01,-2.520575597860564426e-02
1.389999968931078911e+01,-3.968688329182883112e-02
1.390499968919903040e+01,-5.344802995573540855e-02
1.390999968908727169e+01,-6.648082176454865599e-02
1.391499968897551298e+01,-7.878280653654291810e-02
1.391999968886375427e+01,-9.035721069110157211e-02
1.392499968875199556e+01,-1.012126558224012984e-01
1.392999968864023685e+01,-1.113628382407888529e-01
1.393499968852847815e+01,-1.208261747740436431e-01
1.393999968841671944e+01,-1.296254184159827683e-01
1.394499968830496073e+01,-1.377872476672198920e-01
1.394999968819320202e+01,-1.453418336227955132e-01
1.395499968808144331e+01,-1.523223890182897333e-01
1.395999968796968460e+01,-1.587647035468711942e-01
1.396499968785792589e+01,-1.647066698021626141e-01
1.396999968774616718e+01,-1.701878041836478728e-01
1.397499968763440847e+01,-1.752487670214336046e-01
1.397999968752264977e+01,-1.799308860372322016e-01
1.398499968741089106e+01,-1.842756870647621059e-01
1.398999968729913235e+01,-1.883244357153982529e-01
1.399499968718737364e+01,-1.921176934044045992e-01
1.399999968707561493e+01,-1.956948908581040703e-01
1.400499968696385622e+01,-1.990939219102873803e-01
1.400999968685209751e+01,-2.023507600750468205e-01
1.401499968674033880e+01,-2.054991000618214825e-01
1.401999968662858009e+01,-2.085700260847479226e-01
1.402499968651682138e+01,-2.115917085188724345e-01
1.402999968640506268e+01,-2.145891301758155179e-01
1.403499968629330397e+01,-2.175838432157013447e-01
1.403999968618154526e+01,-2.205937574838483239e-01
1.404499968606978655e+01,-2.236329608614913700e-01
1.404999968595802784e+01,-2.267115720501085285e-01
1.405499968584626913e+01,-2.298356260686020835e-01
1.405999968573451042e+01,-2.330069926309411843e-01
1.406499968562275171e+01,-2.362233274870804423e-01
1.406999968551099300e+01,-2.394780567487155565e-01
1.407499968539923429e+01,-2.427603941799243714e-01
1.407999968528747559e+01,-2.460553914078030258e-01
1.408499968517571688e+01,-2.493440209959558451e-01
1.408999968506395817e+01,-2.526032923169127531e-01
1.409499968495219946e+01,-2.558064001477767802e-01
1.409999968484044075e+01,-2.589229058861784449e-01
1.410499968472868204e+01,-2.619189512329406222e-01
1.410999968461692333e+01,-2.647575041076383751e-01
1.411499968450516462e+01,-2.673986364477958788e-01
1.411999968439340591e+01,-2.697998333872822507e-01
1.412499968428164721e+01,-2.719163331137522954e-01
1.412999968416988850e+01,-2.737014964737765621e-01
1.413499968405812979e+01,-2.751072051394786167e-01
1.413999968394637108e+01,-2.760842868888516710e-01
1.414499968383461237e+01,-2.765829662979917836e-01
1.414999968372285366e+01,-2.765533388990879526e-01
1.415499968361109495e+01,-2.759458666073986155e-01
1.415999968349933624e+01,-2.747118919356738576e-01
1.416499968338757753e+01,-2.728041681646274919e-01
1.416999968327581882e+01,-2.701774021943585957e-01
1.417499968316406012e+01,-2.667888062417195782e-01
1.417999968305230141e+01,-2.625986538675782467e-01
1.418499968294054270e+01,-2.575708350417914572e-01
1.418999968282878399e+01,-2.516734041423414614e-01
1.419499968271702528e+01,-2.448791140204001349e-01
1.419999968260526657e+01,-2.371659286316192272e-01
1.420499968249350786e+01,-2.285175063083553226e-01
1.420999968238174915e+01,-2.189236455691702388e-01
1.421499968226999044e+01,-2.083806854366234140e-01
1.421999968215823174e+01,-1.968918525484412985e-01
1.422499968204647303e+01,-1.844675478858562867e-01
1.422999968193471432e+01,-1.711255666903060690e-01
1.423499968182295561e+01,-1.568912460675535026e-01
1.423999968171119690e+01,-1.417975358457443102e-01
1.424499968159943819e+01,-1.258849894196168162e-01
1.424999968148767948e+01,-1.092016725435183550e-01
1.425499968137592077e+01,-9.180298930286422132e-02
1.425999968126416206e+01,-7.375142577013564515e-02
1.426499968115240335e+01,-5.511621311246253652e-02
1.426999968104064465e+01,-3.597291314178588384e-02
1.427499968092888594e+01,-1.640293046463571491e-02
1.427999968081712723e+01,3.507043527706730796e-03
1.428499968070536852e+01,2.366564861427316452e-02
1.428999968059360981e+01,4.397752859322799635e-02
1.429499968048185110e+01,6.434405129220376052e-02
1.429999968037009239e+01,8.466406749361998774e-02
1.430499968025833368e+01,1.048347001797850370e-01
1.430999968014657497e+01,1.247521553081142182e-01
1.431499968003481627e+01,1.443125452685358190e-01
1.431999967992305756e+01,1.634127162340890393e-01
1.432499967981129885e+01,1.819510707751714196e-01
1.432999967969954014e+01,1.998283773543583497e-01
1.433499967958778143e+01,2.169485586417620737e-01
1.433999967947602272e+01,2.332194509827785478e-01
1.434499967936426401e+01,2.485535278053197239e-01
1.434999967925250530e+01,2.628685802689610940e-01
1.435499967914074659e+01,2.760883490322453837e-01
1.435999967902898788e+01,2.881431016451190819e-01
1.436499967891722918e+01,2.989701507580570516e-01
1.436999967880547047e+01,3.085143090729882687e-01
1.437499967869371176e+01,3.167282777371257518e-01
1.437999967858195305e+01,3.235729656903022500e-01
1.438499967847019434e+01,3.290177383073211725e-01
1.438999967835843563e+01,3.330405945136439283e-01
1.439499967824667692e+01,3.356282723772781029e-01
1.439999967813491821e+01,3.367762839729959157e-01
1.440499967802315950e+01,3.364888810586834089e-01
1.440999967791140079e+01,3.347789537808678051e-01
1.441499967779964209e+01,3.316678652242903147e-01
1.441999967768788338e+01,3.271852251334974038e-01
1.442499967757612467e+01,3.213686065666875313e-01
1.442999967746436596e+01,3.142632096026404809e-01
1.443499967735260725e+01,3.059214765171169303e-01
1.443999967724084854e+01,2.964026630728133216e-01
1.444499967712908983e+01,2.857723707146043179e-01
1.444999967701733112e+01,2.741020445182543175e-01
1.445499967690557241e+01,2.614684417091746038e-01
1.445999967679381371e+01,2.479530754682000293e-01
1.446499967668205500e+01,2.336416385988857591e-01
1.446999967657029629e+01,2.186234114623667457e-01
1.447499967645853758e+01,2.029906583987656499e-01
1.447999967634677887e+01,1.868380166541726006e-01
1.448499967623502016e+01,1.702618816276796621e-01
1.448999967612326145e+01,1.533597920512639046e-01
1.449499967601150274e+01,1.362298185179619814e-01
1.449999967589974403e+01,1.189699585766517131e-01
1.450499967578798532e+01,1.016775414109114678e-01
1.450999967567622662e+01,8.444864491669992757e-02
1.451499967556446791e+01,6.737752779726122188e-02
1.451999967545270920e+01,5.055607911464680970e-02
1.452499967534095049e+01,3.407328758459549078e-02
1.452999967522919178e+01,1.801473277964628014e-02
1.453499967511743307e+01,2.462100313385482547e-03
1.453999967500567436e+01,-1.250727698887245214e-02
1.454499967489391565e+01,-2.682084997906172483e-02
1.454999967478215694e+01,-4.041125422434824199e-02
1.455499967467039824e+01,-5.321667932511794236e-02
1.455999967455863953e+01,-6.518120468941118739e-02
1.456499967444688082e+01,-7.625509999454989363e-02
1.456999967433512211e+01,-8.639508863525585669e-02
1.457499967422336340e+01,-9.556457254629552311e-02
1.457999967411160469e+01,-1.037338169017655021e-01
1.458499967399984598e+01,-1.108800933351633405e-01
1.458999967388808727e+01,-1.169877804949817912e-01
1.459499967377632856e+01,-1.220484209504882622e-01
1.459999967366456985e+01,-1.260607336932400013e-01
1.460499967355281115e+01,-1.290305817432837177e-01
1.460999967344105244e+01,-1.309708946653853068e-01
1.461499967332929373e+01,-1.319015461285380497e-01
1.461999967321753502e+01,-1.318491869965434937e-01
1.462499967310577631e+01,-1.308470348102703795e-01
1.462999967299401760e+01,-1.289346209030601542e-01
1.463499967288225889e+01,-1.261574967688994242e-01
1.463999967277050018e+01,-1.225669016674696549e-01
1.464499967265874147e+01,-1.182193937906092368e-01
1.464999967254698277e+01,-1.131764476219251775e-01
1.465499967243522406e+01,-1.075040203875414768e-01
1.465999967232346535e+01,-1.012720907154066735e-01
1.466499967221170664e+01,-9.455417278951729065e-02
1.466999967209994793e+01,-8.742680940163953529e-02
1.467499967198818922e+01,-7.996904736566762262e-02
1.467999967187643051e+01,-7.226189877029536024e-02
1.468499967176467180e+01,-6.438779150918927385e-02
1.468999967165291309e+01,-5.643001245101331165e-02
1.469499967154115438e+01,-4.847214650109390316e-02
1.469999967142939568e+01,-4.059751466892620730e-02
1.470499967131763697e+01,-3.288861409846758482e-02
1.470999967120587826e+01,-2.542656284924005305e-02
1.471499967109411955e+01,-1.829055204397983525e-02
1.471999967098236084e+01,-1.155730783082646942e-02
1.472499967087060213e+01,-5.300565451442775661e-03
1.472999967075884342e+01,4.094424332864257687e-04
1.473499967064708471e+01,5.506481124836736137e-03
1.473999967053532600e+01,9.928791027012950215e-03
1.474499967042356730e+01,1.361954464612643613e-02
1.474999967031180859e+01,1.652728156649340904e-02
1.475499967020004988e+01,1.860631949288845885e-02
1.475999967008829117e+01,1.981713939350328649e-02
1.476499966997653246e+01,2.012674268779443901e-02
1.476999966986477375e+01,1.950897830827185916e-02
1.477499966975301504e+01,1.794483733046515345e-02
1.477999966964125633e+01,1.542271272023660461e-02
1.478499966952949762e+01,1.193862160355719897e-02
1.478999966941773891e+01,7.496387331937136821e-03
1.479499966930598021e+01,2.107778507006270556e-03
1.479999966919422150e+01,-4.207397948638625859e-03
1.480499966908246279e+01,-1.142125261694982435e-02
1.480999966897070408e+01,-1.949782121880136096e-02
1.481499966885894537e+01,-2.839312686962770088e-02
1.481999966874718666e+01,-3.805529959263369982e-02
1.482499966863542795e+01,-4.842475547056274143e-02
1.482999966852366924e+01,-5.943443748105518842e-02
1.483499966841191053e+01,-7.101011964464948312e-02
1.483999966830015182e+01,-8.307077562209524979e-02
1.484499966818839312e+01,-9.552901233479768606e-02
1.484999966807663441e+01,-1.082915685552063439e-01
1.485499966796487570e+01,-1.212598777301292646e-01
1.485999966785311699e+01,-1.343306935713918515e-01
1.486499966774135828e+01,-1.473967761941231414e-01
1.486999966762959957e+01,-1.603476358263391244e-01
1.487499966751784086e+01,-1.730703303735582899e-01
1.487999966740608215e+01,-1.854503124061231967e-01
1.488499966729432344e+01,-1.973723204366555350e-01
1.488999966718256474e+01,-2.087213086491289671e-01
1.489499966707080603e+01,-2.193834084984648269e-01
1.489999966695904732e+01,-2.292469147867254586e-01
1.490499966684728861e+01,-2.382032879163544503e-01
1.490999966673552990e+01,-2.461481630302709001e-01
1.491499966662377119e+01,-2.529823557237124709e-01
1.491999966651201248e+01,-2.586128530417970972e-01
1.492499966640025377e+01,-2.629537776649619185e-01
1.492999966628849506e+01,-2.659273126289830591e-01
1.493499966617673635e+01,-2.674645736941601015e-01
1.493999966606497765e+01,-2.675064165941589689e-01
1.494499966595321894e+01,-2.660041668504567469e-01
1.494999966584146023e+01,-2.629202606140869647e-01
1.495499966572970152e+01,-2.582287860727368600e-01
1.495999966561794281e+01,-2.519159163078327768e-01
1.496499966550618410e+01,-2.439802260514419563e-01
1.496999966539442539e+01,-2.344328865107957460e-01
1.497499966528266668e+01,-2.232977342370625895e-01
1.497999966517090797e+01,-2.106112118674245137e-01
1.498499966505914927e+01,-1.964221804295858964e-01
1.498999966494739056e+01,-1.807916047326061371e-01
1.499499966483563185e+01,-1.637921151451258439e-01
1.499999966472387314e+01,-1.455074507529581784e-01
1.500499966461211443e+01,-1.260317904679355283e-01
1.500999966450035572e+01,-1.054689801041522740e-01
1.501499966438859701e+01,-8.393166471959506714e-02
1.501999966427683830e+01,-6.154033661589371207e-02
1.502499966416507959e+01,-3.842231028012046967e-02
1.502999966405332088e+01,-1.471063623447517628e-02
1.503499966394156218e+01,9.457033764290734973e-03
1.503999966382980347e+01,3.393961745336038921e-02
1.504499966371804476e+01,5.859379589743453354e-02
1.504999966360628605e+01,8.327521766604967235e-02
1.505499966349452734e+01,1.078397007978253858e-01
1.505999966338276863e+01,1.321444203237105708e-01
1.506499966327100992e+01,1.560490695571328246e-01
1.506999966315925121e+01,1.794169838883997725e-01
1.507499966304749250e+01,2.021162164356018476e-01
1.507999966293573380e+01,2.240205556002651810e-01
1.508499966282397509e+01,2.450104753505899513e-01
1.508999966271221638e+01,2.649740099068376153e-01
1.509499966260045767e+01,2.838075454314763491e-01
1.509999966248869896e+01,3.014165223291504492e-01
1.510499966237694025e+01,3.177160428326742947e-01
1.510999966226518154e+01,3.326313796795346556e-01
1.511499966215342283e+01,3.460983828515498684e-01
1.511999966204166412e+01,3.580637825370513450e-01
1.512499966192990541e+01,3.684853876570469144e-01
1.512999966181814671e+01,3.773321804513709576e-01
1.513499966170638800e+01,3.845843087269724125e-01
1.513999966159462929e+01,3.902329784109997979e-01
1.514499966148287058e+01,3.942802500140327737e-01
1.514999966137111187e+01,3.967387434878044128e-01
1.515499966125935316e+01,3.976312567567808487e-01
1.515999966114759445e+01,3.969903039154695779e-01
1.516499966103583574e+01,3.948575797112441887e-01
1.516999966092407703e+01,3.912833574674502990e-01
1.517499966081231833e+01,3.863258280330800210e-01
1.517999966070055962e+01,3.800503876697985395e-01
1.518499966058880091e+01,3.725288830119938832e-01
1.518999966047704220e+01,3.638388213728752651e-01
1.519499966036528349e+01,3.540625547281803231e-01
1.519999966025352478e+01,3.432864456939203612e-01
1.520499966014176607e+01,3.316000237314308818e-01
1.520999966003000736e+01,3.190951396681903085e-01
1.521499965991824865e+01,3.058651264208926968e-01
1.521999965980648994e+01,2.920039735499205813e-01
1.522499965969473124e+01,2.776055229614621811e-01
1.522999965958297253e+01,2.627626927031911919e-01
1.523499965947121382e+01,2.475667353701837825e-01
1.523999965935945511e+01,2.321065371523168552e-01
1.524499965924769640e+01,2.164679630216249928e-01
1.524999965913593769e+01,2.007332529907824292e-01
1.525499965902417898e+01,1.849804737844056857e-01
1.525999965891242027e+01,1.692830296615368546e-01
1.526499965880066156e+01,1.537092355134534460e-01
1.526999965868890285e+01,1.383219547351464962e-01
1.527499965857714415e+01,1.231783037298747191e-01
1.527999965846538544e+01,1.083294242534820900e-01
1.528499965835362673e+01,9.382032413914874469e-02
1.528999965824186802e+01,7.968978626632930440e-02
1.529499965813010931e+01,6.597034495549568278e-02
1.529999965801835060e+01,5.268832829156353675e-02
1.530499965790659189e+01,3.986396421254393557e-02
1.530999965779483318e+01,2.751154755364050228e-02
1.531499965768307447e+01,1.563966461787886716e-02
1.531999965757131577e+01,4.251471260574800175e-03
1.532499965745955706e+01,-6.654980065172484173e-03
1.532999965734779835e+01,-1.708636934479618175e-02
1.533499965723603964e+01,-2.705369959866283161e-02
1.533999965712428093e+01,-3.657185489287241575e-02
1.534499965701252222e+01,-4.565913192860806408e-02
1.534999965690076351e+01,-5.433675161051993580e-02
1.535499965678900480e+01,-6.262835715204727316e-02
1.535999965667724609e+01,-7.055950535043628569e-02
1.536499965656548738e+01,-7.815715765328776210e-02
1.536999965645372868e+01,-8.544917753928112092e-02
1.537499965634196997e+01,-9.246384054701405064e-02
1.537999965623021126e+01,-9.922936300660546716e-02
1.538499965611845255e+01,-1.057734551573051990e-01
1.538999965600669384e+01,-1.121229038705155862e-01
1.539499965589493513e+01,-1.183031896453627108e-01
1.539999965578317642e+01,-1.243381419135366206e-01
1.540499965567141771e+01,-1.302496359967673933e-01
1.540999965555965900e+01,-1.360573343203665686e-01
1.541499965544790030e+01,-1.417784737142063212e-01
1.541999965533614159e+01,-1.474276998410236628e-01
1.542499965522438288e+01,-1.530169489940168548e-01
1.542999965511262417e+01,-1.585553767156534233e-01
1.543499965500086546e+01,-1.640493319223748636e-01
1.543999965488910675e+01,-1.695023744903368101e-01
1.544499965477734804e+01,-1.749153335799390752e-01
1.544999965466558933e+01,-1.802864033653422682e-01
1.545499965455383062e+01,-1.856112723017399879e-01
1.545999965444207191e+01,-1.908832816181026126e-01
1.546499965433031321e+01,-1.960936083747564784e-01
1.546999965421855450e+01,-2.012314681810464800e-01
1.547499965410679579e+01,-2.062843325346302159e-01
1.547999965399503708e+01,-2.112381557228627804e-01
1.548499965388327837e+01,-2.160776063158379445e-01
1.548999965377151966e+01,-2.207862984751621516e-01
1.549499965365976095e+01,-2.253470185961972405e-01
1.549999965354800224e+01,-2.297419431854854366e-01
1.550499965343624353e+01,-2.339528443380979039e-01
1.550999965332448483e+01,-2.379612797089746823e-01
1.551499965321272612e+01,-2.417487644530307012e-01
1.551999965310096741e+01,-2.452969232234398500e-01
1.552499965298920870e+01,-2.485876209487878907e-01
1.552999965287744999e+01,-2.516030717435323583e-01
1.553499965276569128e+01,-2.543259259307489306e-01
1.553999965265393257e+01,-2.567393357590649905e-01
1.554499965254217386e+01,-2.588270009625051049e-01
1.554999965243041515e+01,-2.605731958285696370e-01
1.555499965231865644e+01,-2.619627798954792253e-01
1.555999965220689774e+01,-2.629811947872179867e-01
1.556499965209513903e+01,-2.636144500110839117e-01
1.556999965198338032e+01,-2.638491007870338301e-01
1.557499965187162161e+01,-2.636722211554575201e-01
1.557999965175986290e+01,-2.630713757272160058e-01
1.558499965164810419e+01,-2.620345935042976415e-01
1.558999965153634548e+01,-2.605503472147343569e-01
1.559499965142458677e+01,-2.586075415651584719e-01
1.559999965131282806e+01,-2.561955137000935245e-01
1.560499965120106936e+01,-2.533040489416705787e-01
1.560999965108931065e+01,-2.499234145370874960e-01
1.561499965097755194e+01,-2.460444136363170720e-01
1.561999965086579323e+01,-2.416584610411920131e-01
1.562499965075403452e+01,-2.367576814113042660e-01
1.562999965064227581e+01,-2.313350296147585194e-01
1.563499965053051710e+01,-2.253844318360255783e-01
1.563999965041875839e+01,-2.189009449829426857e-01
1.564499965030699968e+01,-2.118809309604314794e-01
1.564999965019524097e+01,-2.043222415777368461e-01
1.565499965008348227e+01,-1.962244092742227997e-01
1.565999964997172356e+01,-1.875888384903632577e-01
1.566499964985996485e+01,-1.784189923549704682e-01
1.566999964974820614e+01,-1.687205693872809165e-01
1.567499964963644743e+01,-1.585016651150472078e-01
1.567999964952468872e+01,-1.477729138817661658e-01
1.568499964941293001e+01,-1.365476066437662783e-01
1.568999964930117130e+01,-1.248417812162327944e-01
1.569499964918941259e+01,-1.126742821828939506e-01
1.569999964907765388e+01,-1.000667884982676531e-01
1.570499964896589518e+01,-8.704380764436267515e-02
1.570999964885413647e+01,-7.363263602040225064e-02
1.571499964874237776e+01,-5.986328601895925944e-02
1.571999964863061905e+01,-4.576838095956989316e-02
1.572499964851886034e+01,-3.138301970047892298e-02
1.572999964840710163e+01,-1.674461331694101704e-02
1.573499964829534292e+01,-1.892696702899790374e-03
1.573999964818358421e+01,1.313128169478235477e-02
1.574499964807182550e+01,2.828418857446089035e-02
1.574999964796006680e+01,4.352144937596300056e-02
1.575499964784830809e+01,5.879730325684705966e-02
1.575999964773654938e+01,7.406506604124241111e-02
1.576499964762479067e+01,8.927739791437741546e-02
1.576999964751303196e+01,1.043865728610714333e-01
1.577499964740127325e+01,1.193447470913932273e-01
1.577999964728951454e+01,1.341042239394948377e-01
1.578499964717775583e+01,1.486177129481146830e-01
1.578999964706599712e+01,1.628385810569072945e-01
1.579499964695423841e+01,1.767210940003748898e-01
1.579999964684247971e+01,1.902206461967169970e-01
1.580499964673072100e+01,2.032939775791386960e-01
1.580999964661896229e+01,2.158993759936632395e-01
1.581499964650720358e+01,2.279968639705085010e-01
1.581999964639544487e+01,2.395483688756740448e-01
1.582499964628368616e+01,2.505178756663106188e-01
1.582999964617192745e+01,2.608715617036813095e-01
1.583499964606016874e+01,2.705779133158232597e-01
1.583999964594841003e+01,2.796078240438236162e-01
1.584499964583665133e+01,2.879346747455769906e-01
1.584999964572489262e+01,2.955343959615102101e-01
1.585499964561313391e+01,3.023855131603761515e-01
1.585999964550137520e+01,3.084691756758760617e-01
1.586499964538961649e+01,3.137691703182123315e-01
1.586999964527785778e+01,3.182719208035360570e-01
1.587499964516609907e+01,3.219664742912845545e-01
1.587999964505434036e+01,3.248444764508820470e-01
1.588499964494258165e+01,3.269001365852252650e-01
1.588999964483082294e+01,3.281301844068435503e-01
1.589499964471906424e+01,3.285338200844273859e-01
1.589999964460730553e+01,3.281126591475198029e-01
1.590499964449554682e+01,3.268706737530196471e-01
1.590999964438378811e+01,3.248141316786865573e-01
1.591499964427202940e+01,3.219515342215312770e-01
1.591999964416027069e+01,3.182935539550921233e-01
1.592499964404851198e+01,3.138529730543244134e-01
1.592999964393675327e+01,3.086446226426961537e-01
1.593499964382499456e+01,3.026853233606687787e-01
1.593999964371323586e+01,2.959938271032257484e-01
1.594499964360147715e+01,2.885907596341992232e-01
1.594999964348971844e+01,2.804985635691806256e-01
1.595499964337795973e+01,2.717414410406693293e-01
1.595999964326620102e+01,2.623452952287539941e-01
1.596499964315444231e+01,2.523376698604090085e-01
1.596999964304268360e+01,2.417476857455140016e-01
1.597499964293092489e+01,2.306059734193309785e-01
1.597999964281916618e+01,2.189446009914580715e-01
1.598499964270740747e+01,2.067969963554549817e-01
1.598999964259564877e+01,1.941978629893832686e-01
1.599499964248389006e+01,1.811830886742454294e-01
1.599999964237213135e+01,1.677896465730263353e-01
1.600499964226037264e+01,1.540554882449149121e-01
1.600999964214861393e+01,1.400194283131810935e-01
1.601499964203685522e+01,1.257210206565084476e-01
1.601999964192509651e+01,1.112004261490881218e-01
1.602499964181333780e+01,9.649827213317563324e-02
1.602999964170157909e+01,8.165550396819250267e-02
1.603499964158982038e+01,6.671322916049307605e-02
1.603999964147806168e+01,5.171255473351636656e-02
1.604499964136630297e+01,3.669441864404531656e-02
1.604999964125454426e+01,2.169941618182521723e-02
1.605499964114278555e+01,6.767622404270306515e-03
1.605999964103102684e+01,-8.061588243461457332e-03
1.606499964091926813e+01,-2.274972388632850312e-02
1.606999964080750942e+01,-3.725935744031053098e-02
1.607499964069575071e+01,-5.155430770841296778e-02
1.607999964058399200e+01,-6.559981789301617960e-02
1.608499964047223330e+01,-7.936272999502630432e-02
1.608999964036047459e+01,-9.281165349898007344e-02
1.609499964024871588e+01,-1.059171266719583226e-01
1.609999964013695717e+01,-1.186517687336477722e-01
1.610499964002519846e+01,-1.309904210871059849e-01
1.610999963991343975e+01,-1.429102757386099265e-01
1.611499963980168104e+01,-1.543909889850756390e-01
1.611999963968992233e+01,-1.654147784133021271e-01
1.612499963957816362e+01,-1.759665012415887464e-01
1.612999963946640491e+01,-1.860337120475314965e-01
1.613499963935464621e+01,-1.956066979736034994e-01
1.613999963924288750e+01,-2.046784895922938163e-01
1.614499963913112879e+01,-2.132448457521564644e-01
1.614999963901937008e+01,-2.213042109191395990e-01
1.615499963890761137e+01,-2.288576437732641744e-01
1.615999963879585266e+01,-2.359087161155467571e-01
1.616499963868409395e+01,-2.424633814819454336e-01
1.616999963857233524e+01,-2.485298132510020963e-01
1.617499963846057653e+01,-2.541182124711220958e-01
1.617999963834881783e+01,-2.592405861200998141e-01
1.618499963823705912e+01,-2.639104970363930214e-01
1.618999963812530041e+01,-2.681427873171850496e-01
1.619499963801354170e+01,-2.719532775487923382e-01
1.619999963790178299e+01,-2.753584448061268120e-01
1.620499963779002428e+01,-2.783750829142964678e-01
1.620999963767826557e+01,-2.810199489910117365e-01
1.621499963756650686e+01,-2.833094007691021599e-01
1.621999963745474815e+01,-2.852590296233996625e-01
1.622499963734298944e+01,-2.868832945871395701e-01
1.622999963723123074e+01,-2.881951629321597430e-01
1.623499963711947203e+01,-2.892057630968007942e-01
1.623999963700771332e+01,-2.899240558678244928e-01
1.624499963689595461e+01,-2.903565297511917498e-01
1.624999963678419590e+01,-2.905069263976125526e-01
1.625499963667243719e+01,-2.903760017837163643e-01
1.625999963656067848e+01,-2.899613285941338714e-01
1.626499963644891977e+01,-2.892571449109099802e-01
1.626999963633716106e+01,-2.882542538993817516e-01
1.627499963622540236e+01,-2.869399786823204623e-01
1.627999963611364365e+01,-2.852981760058012073e-01
1.628499963600188494e+01,-2.833093116025978131e-01
1.628999963589012623e+01,-2.809505993322429229e-01
1.629499963577836752e+01,-2.781962052049462564e-01
1.629999963566660881e+01,-2.750175162683453634e-01
1.630499963555485010e+01,-2.713834730519227856e-01
1.630999963544309139e+01,-2.672609628482113808e-01
1.631499963533133268e+01,-2.626152696197049941e-01
1.631999963521957397e+01,-2.574105748403536786e-01
1.632499963510781527e+01,-2.516105022088322429e-01
1.632999963499605656e+01,-2.451786980031071539e-01
1.633499963488429785e+01,-2.380794379534436067e-01
1.633999963477253914e+01,-2.302782509185111737e-01
1.634499963466078043e+01,-2.217425493366534106e-01
1.634999963454902172e+01,-2.124422563580665724e-01
1.635499963443726301e+01,-2.023504197232377511e-01
1.635999963432550430e+01,-1.914438028297319461e-01
1.636499963421374559e+01,-1.797034440097892150e-01
1.636999963410198689e+01,-1.671151757982796693e-01
1.637499963399022818e+01,-1.536700968666371570e-01
1.637999963387846947e+01,-1.393649902920556516e-01
1.638499963376671076e+01,-1.242026828832352714e-01
1.638999963365495205e+01,-1.081923413599760880e-01
1.639499963354319334e+01,-9.134970225592789483e-02
1.639999963343143463e+01,-7.369723346101661465e-02
1.640499963331967592e+01,-5.526422632732796297e-02
1.640999963320791721e+01,-3.608681821532356421e-02
1.641499963309615850e+01,-1.620794623886881794e-02
1.641999963298439980e+01,4.322766241804959324e-03
1.642499963287264109e+01,2.544918814647157551e-02
1.642999963276088238e+01,4.710892141851040493e-02
1.643499963264912367e+01,6.923360072475852334e-02
1.643999963253736496e+01,9.174924848884279116e-02
1.644499963242560625e+01,1.145766813506522014e-01
1.644999963231384754e+01,1.376319639150363761e-01
1.645499963220208883e+01,1.608269054580444002e-01
1.645999963209033012e+01,1.840695950846394924e-01
1.646499963197857141e+01,2.072649706703508787e-01
1.646999963186681271e+01,2.303154167689058784e-01
1.647499963175505400e+01,2.531213865305433908e-01
1.647999963164329529e+01,2.755820425560506215e-01
1.648499963153153658e+01,2.975959115165690561e-01
1.648999963141977787e+01,3.190615473087743958e-01
1.649499963130801916e+01,3.398781975004788181e-01
1.649999963119626045e+01,3.599464678614773261e-01
1.650499963108450174e+01,3.791689798710414228e-01
1.650999963097274303e+01,3.974510162443151695e-01
1.651499963086098433e+01,4.147011497197060081e-01
1.651999963074922562e+01,4.308318505911967189e-01
1.652499963063746691e+01,4.457600687451604982e-01
1.652999963052570820e+01,4.594077862621619990e-01
1.653499963041394949e+01,4.717025369625164055e-01
1.653999963030219078e+01,4.825778896045661570e-01
1.654499963019043207e+01,4.919738917850001725e-01
1.654999963007867336e+01,4.998374719428188562e-01
1.655499962996691465e+01,5.061227972358570693e-01
1.655999962985515594e+01,5.107915854420260748e-01
1.656499962974339724e+01,5.138133694304676258e-01
1.656999962963163853e+01,5.151657131355165120e-01
1.657499962951987982e+01,5.148343783304142329e-01
1.657999962940812111e+01,5.128134418253073035e-01
1.658499962929636240e+01,5.091053629996034058e-01
1.658999962918460369e+01,5.037210018190786398e-01
1.659499962907284498e+01,4.966795876816234023e-01
1.659999962896108627e+01,4.880086395872468286e-01
