time,phase_raw,phase_detrended
1.514999966137111187e+01,2.316163211891485219e+00,5.067802991485192976e-01
1.515499966125935316e+01,2.286232412516429502e+00,4.773028155575107512e-01
1.515999966114759445e+01,2.244324836551889302e+00,4.358485553770172771e-01
1.516499966103583574e+01,2.218342451348093380e+00,4.103194859572685260e-01
1.516999966092407703e+01,2.200041741272359630e+00,3.924720916655819458e-01
1.517499966081231833e+01,2.182714466328493863e+00,3.755981325057629050e-01
1.517999966070055962e+01,2.153538888941590734e+00,3.468758709029069465e-01
1.518499966058880091e+01,2.129096064306974068e+00,3.228863620523374500e-01
1.518999966047704220e+01,2.111140669186896801e+00,3.053842827163073537e-01
1.519499966036528349e+01,2.089781884895612230e+00,2.844788142090699523e-01
1.519999966025352478e+01,2.060069844009470241e+00,2.552200891069746902e-01
1.520499966014176607e+01,2.037901705183232437e+00,2.335052660647840561e-01
1.520999966003000736e+01,2.008277863458406642e+00,2.043347401240049876e-01
1.521499965991824865e+01,1.971195433851297363e+00,1.677056263009433223e-01
1.521999965980648994e+01,1.934111298637053222e+00,1.310748068707461300e-01
1.522499965969473124e+01,1.896530441535561717e+00,9.394726555330112916e-02
1.522999965958297253e+01,1.867515637405300355e+00,6.538577720708715901e-02
1.523499965947121382e+01,1.837692619988333886e+00,3.601607557416741656e-02
1.523999965935945511e+01,1.812826310059436619e+00,1.160308142931754105e-02
1.524499965924769640e+01,1.784098988287887488e+00,-1.667092455818464103e-02
1.524999965913593769e+01,1.751164916610627786e+00,-4.915168045139761688e-02
1.525499965902417898e+01,1.714698080967587801e+00,-8.516520031039043204e-02
1.525999965891242027e+01,1.676714618616192531e+00,-1.226953468777383094e-01
1.526499965880066156e+01,1.639721902133357112e+00,-1.592347475765265585e-01
1.526999965868890285e+01,1.595885817808858409e+00,-2.026175161169785355e-01
1.527499965857714415e+01,1.554063368728660022e+00,-2.439866494131299746e-01
1.527999965846538544e+01,1.515313024619906912e+00,-2.822836777378361361e-01
1.528499965835362673e+01,1.479524502821475407e+00,-3.176188837522202491e-01
1.528999965824186802e+01,1.445001611399707064e+00,-3.516884593899414213e-01
1.529499965813010931e+01,1.404268824777419766e+00,-3.919679302281817712e-01
1.529999965801835060e+01,1.371273586661731825e+00,-4.245098525598232087e-01
1.530499965790659189e+01,1.337888132672471864e+00,-4.574419907650355555e-01
1.530999965779483318e+01,1.308338688567679764e+00,-4.865381190857807070e-01
1.531499965768307447e+01,1.275097775373437159e+00,-5.193257164959765859e-01
1.531999965757131577e+01,1.241717762082539256e+00,-5.522524140028273187e-01
1.532499965745955706e+01,1.209140768021436108e+00,-5.843760922798830748e-01
1.532999965734779835e+01,1.183900719303171645e+00,-6.091628252141010336e-01
1.533499965723603964e+01,1.160872970975153073e+00,-6.317372577580724347e-01
1.533999965712428093e+01,1.130160681573661785e+00,-6.619962313755163308e-01
1.534499965701252222e+01,1.106441164102714536e+00,-6.852624330624168536e-01
1.534999965690076351e+01,1.088817803625797609e+00,-7.024324777552868326e-01
1.535499965678900480e+01,1.062466736375774490e+00,-7.283302292212630036e-01
1.535999965667724609e+01,1.043334640050360473e+00,-7.470090097626300718e-01
1.536499965656548738e+01,1.025502008377566332e+00,-7.643883256513768210e-01
1.536999965645372868e+01,1.009432105762780196e+00,-7.800049124821160085e-01
1.537499965634196997e+01,9.996076820227426385e-01,-7.893760204381061740e-01
1.537999965623021126e+01,9.866162653054904030e-01,-8.019141213713116834e-01
1.538499965611845255e+01,9.667462992279218792e-01,-8.213307716648330370e-01
1.538999965600669384e+01,9.461902133931843206e-01,-8.414335417155234254e-01
1.539499965589493513e+01,9.211178275789977388e-01,-8.660526117456632811e-01
1.539999965578317642e+01,8.975422999806712543e-01,-8.891748235599425954e-01
1.540499965567141771e+01,8.797282872954372834e-01,-9.065355204611296180e-01
1.540999965555965900e+01,8.493184524951584713e-01,-9.364920394773612600e-01
1.541499965544790030e+01,8.239514397902646392e-01,-9.614057363982082549e-01
1.541999965533614159e+01,7.987921311811263525e-01,-9.861117292232997045e-01
1.542499965522438288e+01,7.621292288676173587e-01,-1.022321315752761528e+00
1.542999965511262417e+01,7.359660766179476621e-01,-1.048031152218384054e+00
1.543499965500086546e+01,6.980603387935407911e-01,-1.085483574258743644e+00
1.543999965488910675e+01,6.637859359869473508e-01,-1.119304661281290247e+00
1.544499965477734804e+01,6.252762317446417528e-01,-1.157361049739548786e+00
1.544999965466558933e+01,5.939785050146190182e-01,-1.188205460685524351e+00
1.545499965455383062e+01,5.514157874549938665e-01,-1.230314862461102665e+00
1.545999965444207191e+01,5.071786426221117638e-01,-1.274098691509937709e+00
1.546499965433031321e+01,4.718485109042721559e-01,-1.308975507443730368e+00
1.546999965421855450e+01,4.370311096753449753e-01,-1.343339592888610490e+00
1.547499965410679579e+01,3.968700630125715501e-01,-1.383047323767336856e+00
1.547999965399503708e+01,3.604692305764256033e-01,-1.418994840419435688e+00
1.548499965388327837e+01,3.305322386608033902e-01,-1.448478516551010786e+00
1.548999965377151966e+01,2.996442453724131871e-01,-1.478913194055353930e+00
1.549499965365976095e+01,2.671087462862393180e-01,-1.510995377357480907e+00
1.549999965354800224e+01,2.414719374916064476e-01,-1.536178870368066551e+00
1.550499965343624353e+01,2.259993622238729849e-01,-1.551198129851753205e+00
1.550999965332448483e+01,2.037394837574594275e-01,-1.573004692534119453e+00
1.551499965321272612e+01,1.878381575811699233e-01,-1.588452702926362203e+00
1.551999965310096741e+01,1.642837849477128409e-01,-1.611553759775772310e+00
1.552499965298920870e+01,1.500601597537834508e-01,-1.625324069185654530e+00
1.552999965287744999e+01,1.401392362371607081e-01,-1.634791676918230241e+00
1.553499965276569128e+01,1.317396786353765559e-01,-1.642737918735967195e+00
1.553999965265393257e+01,1.189623813746181341e-01,-1.655061900212678738e+00
1.554499965254217386e+01,1.086591289649770226e-01,-1.664911836838272707e+00
1.554999965243041515e+01,1.033591366187800592e-01,-1.669758513400422695e+00
1.555499965231865644e+01,8.460247436604825810e-02,-1.688061859869107506e+00
1.555999965220689774e+01,6.876992714450838595e-02,-1.703441091306600264e+00
1.556499965209513903e+01,5.077392050805356466e-02,-1.720983782159008157e+00
1.556999965198338032e+01,2.132424566643622080e-02,-1.749980141216578300e+00
1.557499965187162161e+01,-3.012987432939048284e-03,-1.773864058531906540e+00
1.557999965175986290e+01,-2.176884013992787942e-02,-1.792166595454848466e+00
1.558499965164810419e+01,-1.819339614626669724e-02,-1.788137835677140242e+00
1.558999965153634548e+01,-1.050714418384472194e-02,-1.779998267930671174e+00
1.559499965142458677e+01,1.570119884320414841e-02,-1.753336609119575229e+00
1.559999965131282806e+01,5.404616324118741155e-02,-1.714538328937544875e+00
1.560499965120106936e+01,1.051124633721104151e-01,-1.663018713022575090e+00
1.560999965108931065e+01,1.540027028381419916e-01,-1.613675157772496149e+00
1.561499965097755194e+01,1.762961325837665849e-01,-1.590928412242824663e+00
1.561999965086579323e+01,1.628355098277501634e-01,-1.603935719214794053e+00
1.562499965075403452e+01,1.389289993299335779e-01,-1.627388913928563552e+00
1.562999965064227581e+01,6.794107939814442165e-02,-1.697923518076305704e+00
1.563499965053051710e+01,-2.535813521112140548e-02,-1.790769416901524469e+00
1.563999965041875839e+01,-1.028123067242437960e-01,-1.867770272630600026e+00
1.564499965030699968e+01,-1.414744533537712901e-01,-1.905979103476080239e+00
1.564999965019524097e+01,-1.738032734537843516e-01,-1.937854607792046435e+00
1.565499965008348227e+01,-2.108893968092263038e-01,-1.974487415363441301e+00
1.565999964997172356e+01,-2.647958449407736836e-01,-2.027940547710941566e+00
1.566499964985996485e+01,-2.966120276204422535e-01,-2.059303414606563187e+00
1.566999964974820614e+01,-3.284975344090416693e-01,-2.090735605611115489e+00
1.567499964963644743e+01,-3.557496699872723656e-01,-2.117534425405299459e+00
1.567999964952468872e+01,-3.591710276155774539e-01,-2.120502467249557377e+00
1.568499964941293001e+01,-3.622929950280379119e-01,-2.123171118877970720e+00
1.568999964930117130e+01,-3.482229720082400393e-01,-2.108647780074125677e+00
1.569499964918941259e+01,-3.261843786378253451e-01,-2.086155870919664146e+00
1.569999964907765388e+01,-3.082906418431068940e-01,-2.067808818340898469e+00
1.570499964896589518e+01,-2.963029692620051669e-01,-2.055367829975749849e+00
1.570999964885413647e+01,-2.844613884597309017e-01,-2.043072933389428414e+00
1.571499964874237776e+01,-2.566239090539988998e-01,-2.014782138199649353e+00
1.571999964863061905e+01,-2.307234324224237687e-01,-1.988428345784027051e+00
1.572499964851886034e+01,-1.969718151389663052e-01,-1.954223412716522779e+00
1.572999964840710163e+01,-1.636945133348250980e-01,-1.920492795128334373e+00
1.573499964829534292e+01,-1.326598564478897180e-01,-1.889004822457352128e+00
1.573999964818358421e+01,-1.114619607074069652e-01,-1.867353610932822372e+00
1.574499964807182550e+01,-1.087775898064721053e-01,-1.864215924247840217e+00
1.574999964796006680e+01,-9.658357409388436399e-02,-1.851568592751205555e+00
1.575499964784830809e+01,-1.014869822038134972e-01,-1.856018685077087671e+00
1.575999964773654938e+01,-1.147316824454937961e-01,-1.868810069534720952e+00
1.576499964762479067e+01,-1.322276854637486621e-01,-1.885852756768928939e+00
1.576999964751303196e+01,-1.459325580056586025e-01,-1.899104313526791543e+00
1.577499964740127325e+01,-1.579769710139815042e-01,-1.910695410751067636e+00
1.577999964728951454e+01,-1.628381653232221227e-01,-1.915103289276260945e+00
1.578499964717775583e+01,-1.653858808677051428e-01,-1.917197689036697072e+00
1.578999964706599712e+01,-1.701958061838702296e-01,-1.921554298568814989e+00
1.579499964695423841e+01,-1.640709196978265838e-01,-1.914976096298724340e+00
1.579999964684247971e+01,-1.565440749309751911e-01,-1.906995935747826110e+00
1.580499964673072100e+01,-1.445802150984873691e-01,-1.894578760131291117e+00
1.580999964661896229e+01,-1.391618249703063803e-01,-1.888707054219063153e+00
1.581499964650720358e+01,-1.396777972346069929e-01,-1.888769710699316651e+00
1.581999964639544487e+01,-1.318366829666821061e-01,-1.880475280647344816e+00
1.582499964628368616e+01,-1.300972904721066081e-01,-1.878282572368722203e+00
1.582999964617192745e+01,-1.266173205769787757e-01,-1.874349286689547256e+00
1.583499964606016874e+01,-1.330554356208248357e-01,-1.880334085949346479e+00
1.583999964594841003e+01,-1.374727354933213408e-01,-1.884298070037795814e+00
1.584499964583665133e+01,-1.448030497758975854e-01,-1.891175068536325110e+00
1.584999964572489262e+01,-1.409546287929452912e-01,-1.886873331769325812e+00
1.585499964561313391e+01,-1.390513525346160073e-01,-1.884516739726949330e+00
1.585999964550137520e+01,-1.337199559705302132e-01,-1.878732027378816616e+00
1.586499964538961649e+01,-1.380877606099050470e-01,-1.882646516234144363e+00
1.586999964527785778e+01,-1.492437672953439431e-01,-1.893349207135536227e+00
1.587499964516609907e+01,-1.632516899902798913e-01,-1.906903814046425172e+00
1.587999964505434036e+01,-1.821118219750071654e-01,-1.925310630247105248e+00
1.588499964494258165e+01,-1.923973954582479107e-01,-1.935142887946299073e+00
1.588999964483082294e+01,-2.147958553300662599e-01,-1.957088032034070224e+00
1.589499964471906424e+01,-2.407134251444081330e-01,-1.982552286064365177e+00
1.589999964460730553e+01,-2.529359182470423129e-01,-1.994321463382952242e+00
1.590499964449554682e+01,-2.644018169336422308e-01,-2.005334046285505156e+00
1.590999964438378811e+01,-2.711141240560548393e-01,-2.011593037623870650e+00
1.591499964427202940e+01,-2.761876643582177326e-01,-2.016213262141986817e+00
1.591999964416027069e+01,-2.882613138190445734e-01,-2.027833595818766543e+00
1.592499964404851198e+01,-3.023544245019059162e-01,-2.041473390717580827e+00
1.592999964393675327e+01,-3.085635280598071351e-01,-2.047229178491434709e+00
1.593499964382499456e+01,-3.097067057032065196e-01,-2.047919040350787423e+00
1.593999964371323586e+01,-3.084792755283672361e-01,-2.046238294391900858e+00
1.594499964360147715e+01,-3.047348315344811653e-01,-2.042040534613967839e+00
1.594999964348971844e+01,-3.099221867932614449e-01,-2.046774574088701115e+00
1.595499964337795973e+01,-3.177189550233576742e-01,-2.054118026534750285e+00
1.595999964326620102e+01,-3.325478630606239494e-01,-2.068493618787969446e+00
1.596499964315444231e+01,-3.485040654224755841e-01,-2.083996505365774077e+00
1.596999964304268360e+01,-3.612041748235338412e-01,-2.096243298982785497e+00
1.597499964293092489e+01,-3.771736058439994488e-01,-2.111759414219203990e+00
1.597999964281916618e+01,-3.914442852711508825e-01,-2.125576777862308475e+00
1.598499964270740747e+01,-4.078285629528913825e-01,-2.141507739760001972e+00
1.598999964259564877e+01,-4.237746647441221759e-01,-2.157000525767185373e+00
1.599499964248389006e+01,-4.414309334928548934e-01,-2.174203478731871364e+00
1.599999964237213135e+01,-4.660513731286271555e-01,-2.198370602583596067e+00
1.600499964226037264e+01,-4.817057807988738283e-01,-2.213571694469796292e+00
1.600999964214861393e+01,-5.005028783905776102e-01,-2.231915476277452903e+00
1.601499964203685522e+01,-5.180805608583902711e-01,-2.249039842961218394e+00
1.601999964192509651e+01,-5.376379264611818032e-01,-2.268143892779963089e+00
1.602499964181333780e+01,-5.578406972735069358e-01,-2.287893347808240829e+00
1.602999964170157909e+01,-5.799937934624947999e-01,-2.309593128213181856e+00
1.603499964158982038e+01,-6.047759621147758002e-01,-2.333921981081415797e+00
1.603999964147806168e+01,-6.273932689208712166e-01,-2.356085972103464155e+00
1.604499964136630297e+01,-6.476123462988847557e-01,-2.375851733697430745e+00
1.604999964125454426e+01,-6.588548880928958296e-01,-2.386640959707394760e+00
1.605499964114278555e+01,-6.793899237760012699e-01,-2.406722679606453141e+00
1.605999964103102684e+01,-6.931766404991140940e-01,-2.420056080545518906e+00
1.606499964091926813e+01,-7.015696032474729726e-01,-2.427995727509830726e+00
1.606999964080750942e+01,-7.131304680935958151e-01,-2.439103276571906509e+00
1.607499964069575071e+01,-7.259972220672875620e-01,-2.451516714761551086e+00
1.607999964058399200e+01,-7.351430411597261738e-01,-2.460209218069942860e+00
1.608499964047223330e+01,-7.413317766519230689e-01,-2.465944637778092474e+00
1.608999964036047459e+01,-7.521448367346315056e-01,-2.476304382076754074e+00
1.609499964024871588e+01,-7.626453563776971478e-01,-2.486351585935772768e+00
1.609999964013695717e+01,-7.745199721553924777e-01,-2.497772885929420816e+00
1.610499964002519846e+01,-7.818342020580948404e-01,-2.504633800048076342e+00
1.610999963991343975e+01,-7.933810324120977864e-01,-2.515727314618032118e+00
1.611499963980168104e+01,-8.092266319394755270e-01,-2.531119598361363021e+00
1.611999963968992233e+01,-8.220763405277794478e-01,-2.543515991165619550e+00
1.612499963957816362e+01,-8.390205033685627090e-01,-2.560006838222355974e+00
1.612999963946640491e+01,-8.607516331605903348e-01,-2.581284652230336540e+00
1.613499963935464621e+01,-8.820934925812983218e-01,-2.602173195866997357e+00
1.613999963924288750e+01,-8.923254978122100445e-01,-2.611951885313862132e+00
1.614499963913112879e+01,-9.072168485046293585e-01,-2.626389920222234498e+00
1.614999963901937008e+01,-9.214150529376182730e-01,-2.640134808871176464e+00
1.615499963890761137e+01,-9.421989615356107794e-01,-2.660465401685121911e+00
1.615999963879585266e+01,-9.622098172704377506e-01,-2.680022941635901823e+00
1.616499963868409395e+01,-9.805357188710527305e-01,-2.697895527452469633e+00
1.616999963857233524e+01,-9.976157304358513889e-01,-2.714522223233221343e+00
1.617499963846057653e+01,-1.006979367160006245e+00,-2.723432544173329362e+00
1.617999963834881783e+01,-1.014350165946417359e+00,-2.730350027175693306e+00
1.618499963823705912e+01,-1.027996113318420779e+00,-2.743542658763649555e+00
1.618999963812530041e+01,-1.023312098697631845e+00,-2.738405328358813673e+00
1.619499963801354170e+01,-1.022804860459318732e+00,-2.737444774336453612e+00
1.619999963790178299e+01,-1.021076448563548178e+00,-2.735263046656635666e+00
1.620499963779002428e+01,-1.015651208961940721e+00,-2.729384491270981705e+00
1.620999963767826557e+01,-1.016665870536395344e+00,-2.729945837061388936e+00
1.621499963756650686e+01,-1.005654046036998706e+00,-2.718480696777945127e+00
1.621999963745474815e+01,-1.004740214297149103e+00,-2.717113549254048799e+00
1.622499963734298944e+01,-9.921753257291492378e-01,-2.704095344902001763e+00
1.622999963723123074e+01,-9.819729320107607462e-01,-2.693439635399566434e+00
1.623499963711947203e+01,-9.697689180647049989e-01,-2.680782305669463295e+00
1.623999963700771332e+01,-9.637768000788785594e-01,-2.674336871899590129e+00
1.624499963689595461e+01,-9.585268078013465809e-01,-2.668633563838010758e+00
1.624999963678419590e+01,-9.564715052124804773e-01,-2.666124945465097706e+00
1.625499963667243719e+01,-9.536770402232416233e-01,-2.662877164691811682e+00
1.625999963656067848e+01,-9.488746130139951163e-01,-2.657621421698518560e+00
1.626499963644891977e+01,-9.258115294103087534e-01,-2.634105022310785138e+00
1.626999963633716106e+01,-8.907081389021664908e-01,-2.598548316018595372e+00
1.627499963622540236e+01,-8.473436195036370133e-01,-2.554730480836019169e+00
1.627999963611364365e+01,-8.012506442560209940e-01,-2.508184189804356201e+00
1.628499963600188494e+01,-7.363498252546674117e-01,-2.442830055018955449e+00
1.628999963589012623e+01,-6.611659006896835056e-01,-2.367192814669924594e+00
1.629499963577836752e+01,-6.063702263037358264e-01,-2.311943824499929967e+00
1.629999963566660881e+01,-5.874666508811520194e-01,-2.292586933293299101e+00
1.630499963555485010e+01,-5.954050838532874979e-01,-2.300072050481387187e+00
1.630999963544309139e+01,-6.264611882098622964e-01,-2.330674839053915370e+00
1.631499963533133268e+01,-6.960043500848083209e-01,-2.399764685144814003e+00
1.631999963521957397e+01,-8.028917306906426798e-01,-2.506198749966601191e+00
1.632499963510781527e+01,-8.354688978104051200e-01,-2.538322601302316794e+00
1.632999963499605656e+01,-8.410519997262232428e-01,-2.543452387434087747e+00
1.633499963488429785e+01,-8.610799709399971080e-01,-2.563027042863814664e+00
1.633999963477253914e+01,-8.874166807013919023e-01,-2.588910436841162621e+00
1.634499963466078043e+01,-9.077990053217835920e-01,-2.608839445677507030e+00
1.634999963454902172e+01,-9.222886951677131684e-01,-2.622875819739389769e+00
1.635499963443726301e+01,-9.203481966701971828e-01,-2.620482005457826613e+00
1.635999963432550430e+01,-9.061126462579683905e-01,-2.605793139261550984e+00
1.636499963421374559e+01,-8.794329852720327301e-01,-2.578660162491567931e+00
1.636999963410198689e+01,-8.527795892378107201e-01,-2.551553450673298862e+00
1.637499963399022818e+01,-8.089109568989441001e-01,-2.507231502550385294e+00
1.637999963387846947e+01,-7.707758071056138860e-01,-2.468643036973007909e+00
1.638499963376671076e+01,-7.281344073164648378e-01,-2.425548321399812135e+00
1.638999963365495205e+01,-6.911850514077803043e-01,-2.388145649707080320e+00
1.639499963354319334e+01,-6.509836303229613597e-01,-2.347490912838214427e+00
1.639999963343143463e+01,-5.997589126479949684e-01,-2.295812879379201199e+00
1.640499963331967592e+01,-5.430401573316983033e-01,-2.238640808278857364e+00
1.640999963320791721e+01,-4.864067006205755050e-01,-2.181554035783687340e+00
1.641499963309615850e+01,-4.308010188941095442e-01,-2.125495038273174764e+00
1.641999963298439980e+01,-3.817686741596702515e-01,-2.076009377754687968e+00
1.642499963287264109e+01,-3.438769706769143619e-01,-2.037664358487885519e+00
1.642999963276088238e+01,-3.101920590331656014e-01,-2.003526131060089366e+00
1.643499963264912367e+01,-2.872852613796768040e-01,-1.980166017622553731e+00
1.643999963253736496e+01,-2.739707774799375883e-01,-1.966398217938767345e+00
1.644499963242560625e+01,-2.502161183343230566e-01,-1.942190243009105810e+00
1.644999963231384754e+01,-2.359429502363684372e-01,-1.927463759127104215e+00
1.645499963220208883e+01,-2.167368390105854636e-01,-1.907804332117274182e+00
1.645999963209033012e+01,-1.909013067673307196e-01,-1.881515484089972379e+00
1.646499963197857141e+01,-1.705546852068229313e-01,-1.860715546745417504e+00
1.646999963186681271e+01,-1.429017155895442037e-01,-1.832609261344091856e+00
1.647499963175505400e+01,-1.107057068791216514e-01,-1.799959936849622189e+00
1.647999963164329529e+01,-6.831679824284139779e-02,-1.757117712429294931e+00
1.648499963153153658e+01,-3.040373190288797600e-02,-1.718751330305294589e+00
1.648999963141977787e+01,2.983670973958692674e-03,-1.684910611644400591e+00
1.649499963130801916e+01,3.972926425207742862e-02,-1.647711702582234983e+00
1.649999963119626045e+01,7.325886376389889598e-02,-1.613728787286366373e+00
1.650499963108450174e+01,9.891603243933520806e-02,-1.587618302826883099e+00
1.650999963097274303e+01,1.300694380100105574e-01,-1.556011581472160898e+00
1.651499963086098433e+01,1.500088645438031332e-01,-1.535618839154321069e+00
1.651999963074922562e+01,1.732733209351249859e-01,-1.511901066978952324e+00
1.652499963063746691e+01,1.902877846397134365e-01,-1.494433287490316564e+00
1.652999963052570820e+01,2.155470592946594488e-01,-1.468720697051323576e+00
1.653499963041394949e+01,2.384914275151144569e-01,-1.445323013046821758e+00
1.653999963030219078e+01,2.624921201620376010e-01,-1.420869004615851416e+00
1.654499963019043207e+01,2.938377809694397436e-01,-1.389070028024402381e+00
1.654999963007867336e+01,3.138263360485167297e-01,-1.368628157161278169e+00
1.655499962996691465e+01,3.167893115320061792e-01,-1.365211865893741772e+00
1.655999962985515594e+01,3.131164456429436083e-01,-1.368431415998757394e+00
1.656499962974339724e+01,3.158421721747672328e-01,-1.365252373682886544e+00
1.656999962963163853e+01,3.244895656106915882e-01,-1.356151664462915241e+00
1.657499962951987982e+01,3.114837308891423850e-01,-1.368704183400417218e+00
1.657999962940812111e+01,3.022263349972319491e-01,-1.377508263508280706e+00
1.658499962929636240e+01,3.034300585673502804e-01,-1.375851224154115204e+00
1.658999962918460369e+01,3.109700929961469185e-01,-1.367857873941271674e+00
1.659499962907284498e+01,3.190407362264542912e-01,-1.359333914926917464e+00
1.659999962896108627e+01,3.203504690694892743e-01,-1.357570866299835366e+00
1.660499962884932756e+01,3.203848031548685027e-01,-1.357083216430408967e+00
1.660999962873756886e+01,3.197461259356443875e-01,-1.357268577865585968e+00
1.661499962862581015e+01,3.231024240465150132e-01,-1.353458963970668449e+00
1.661999962851405144e+01,3.289492749208547395e-01,-1.347158797312281830e+00
1.662499962840229273e+01,3.412232112554826613e-01,-1.334431545193606627e+00
1.662999962829053402e+01,3.476594068283067607e-01,-1.327542033836735635e+00
1.663499962817877531e+01,3.555656726842114645e-01,-1.319182452196783650e+00
1.663999962806701660e+01,3.572301301868242018e-01,-1.317064678910124131e+00
1.664499962795525789e+01,3.467789951737451637e-01,-1.327062498139156110e+00
1.664999962784349918e+01,3.459046254484606231e-01,-1.327483552080393592e+00
1.665499962773174047e+01,3.315075468792128000e-01,-1.341427314865594411e+00
1.665999962761998177e+01,3.251477794513104036e-01,-1.347333766509449582e+00
1.666499962750822306e+01,3.216770369195694479e-01,-1.350351193257143700e+00
1.666999962739646435e+01,3.022875392116829985e-01,-1.369287375180983091e+00
1.667499962728470564e+01,2.933108426816576908e-01,-1.377810755926961228e+00
1.667999962717294693e+01,2.743987438275301005e-01,-1.396269538997041870e+00
1.668499962706118822e+01,2.651202344492962215e-01,-1.405094732591228635e+00
1.668999962694942951e+01,2.401277446751592937e-01,-1.429633906581318614e+00
1.669499962683767080e+01,2.338279954239380620e-01,-1.435480340048493009e+00
1.669999962672591209e+01,2.120638966368126044e-01,-1.456791123051571102e+00
1.670499962661415339e+01,1.897632587684669470e-01,-1.478638445135869839e+00
1.670999962650239468e+01,1.685121921661701938e-01,-1.499436195954119366e+00
1.671499962639063597e+01,1.531564040289012663e-01,-1.514338668307341429e+00
1.671999962627887726e+01,1.281094514628629555e-01,-1.538932305089332653e+00
1.672499962616711855e+01,1.128069446144916582e-01,-1.553781496153656905e+00
1.672999962605535984e+01,1.007915457143422344e-01,-1.565343579269759422e+00
1.673499962594360113e+01,9.814503653811243455e-02,-1.567536772661942024e+00
1.673999962583184242e+01,9.307716095109563881e-02,-1.572151332464911899e+00
1.674499962572008371e+01,8.779791201193221095e-02,-1.576977265620028046e+00
1.674999962560832500e+01,8.733538020649694866e-02,-1.576986481641416527e+00
1.675499962549656630e+01,8.767612919779743663e-02,-1.576192416866069035e+00
1.675999962538480759e+01,8.951417720033161274e-02,-1.573901053079487689e+00
1.676499962527304888e+01,9.865107689895832865e-02,-1.564310837596813997e+00
1.676999962516129017e+01,9.750151764470181559e-02,-1.565007081067023353e+00
1.677499962504953146e+01,1.007121087120060737e-01,-1.561343174215672258e+00
1.677999962493777275e+01,1.078476852092104116e-01,-1.553754281934420778e+00
1.678499962482601404e+01,1.110321119284355673e-01,-1.550116539431148466e+00
1.678999962471425533e+01,1.104969462762357690e-01,-1.550198389299301427e+00
1.679499962460249662e+01,1.192490746447615324e-01,-1.540992945146728577e+00
1.679999962449073792e+01,1.199775607170484176e-01,-1.539811143290394702e+00
1.680499962437897921e+01,1.208498489645641882e-01,-1.538485539258831913e+00
1.680999962426722050e+01,1.129355237208315571e-01,-1.545946548718517333e+00
1.681499962415546179e+01,1.140347699059811454e-01,-1.544393986749320824e+00
1.681999962404370308e+01,1.198277549850552126e-01,-1.538147685886199545e+00
1.682499962393194437e+01,1.251499593991180215e-01,-1.532372165688089760e+00
1.682999962382018566e+01,1.235563547480453134e-01,-1.533512454555115312e+00
1.683499962370842695e+01,1.345237761210936189e-01,-1.522091717398020183e+00
1.683999962359666824e+01,1.399965773518772327e-01,-1.516165600383189593e+00
1.684499962348490953e+01,1.435304781671462859e-01,-1.512178383783873370e+00
1.684999962337315083e+01,1.473870267311393478e-01,-1.507868519435833221e+00
1.685499962326139212e+01,1.602099914389691626e-01,-1.494592238943956319e+00
1.685999962314963341e+01,1.732142453177842323e-01,-1.481134669281094274e+00
1.686499962303787470e+01,1.901641877314984019e-01,-1.463731411083333267e+00
1.686999962292611599e+01,2.088885991478950654e-01,-1.444553683882889406e+00
1.687499962281435728e+01,2.325663384270280909e-01,-1.420422628819709487e+00
1.687999962270259857e+01,2.537184445728173365e-01,-1.398817206889872988e+00
1.688499962259083986e+01,2.743236406326534649e-01,-1.377758695045989912e+00
1.688999962247908115e+01,3.076631227272997315e-01,-1.343965897167296752e+00
1.689499962236732244e+01,3.317447641240433565e-01,-1.319430939986505846e+00
1.689999962225556374e+01,3.539213110261480999e-01,-1.296801077300354210e+00
1.690499962214380503e+01,3.758795087512374899e-01,-1.274389563791217705e+00
1.690999962203204632e+01,3.917839083685676904e-01,-1.258031848389840501e+00
1.691499962192028761e+01,4.099837260313628495e-01,-1.239378714942998450e+00
1.691999962180852890e+01,4.308910916296317950e-01,-1.218018033560682278e+00
1.692499962169677019e+01,4.484318388817452594e-01,-1.200023970524521921e+00
1.692999962158501148e+01,4.661403440849913316e-01,-1.181862149537228568e+00
1.693499962147325277e+01,4.746381614992873921e-01,-1.172911016338885837e+00
1.693999962136149406e+01,4.757837311842874062e-01,-1.171312130869838430e+00
1.694499962124973536e+01,4.682564537201545640e-01,-1.178386092549924324e+00
1.694999962113797665e+01,4.670297101831055175e-01,-1.179159520302926367e+00
1.695499962102621794e+01,4.865431770759789387e-01,-1.159192737626005609e+00
1.695999962091445923e+01,5.282328393669599720e-01,-1.117049759550977850e+00
1.696499962080270052e+01,5.643038505394530890e-01,-1.080525432594437341e+00
1.696999962069094181e+01,6.128008045578761109e-01,-1.031575162791967593e+00
1.697499962057918310e+01,6.899400525780844395e-01,-9.539825989877122048e-01
1.697999962046742439e+01,7.780097727846149169e-01,-8.654595629971346682e-01
1.698499962035566568e+01,8.344549236896513511e-01,-8.085610963080513969e-01
1.698999962024390697e+01,8.524149556724252008e-01,-7.901477485412300439e-01
1.699499962013214827e+01,8.424302357234221272e-01,-7.996791527061866134e-01
1.699999962002038956e+01,7.807633354820788796e-01,-8.608927371634829129e-01
1.700499961990863085e+01,6.881578589573926763e-01,-9.530448979041219459e-01
1.700999961979687214e+01,6.120782261731864127e-01,-1.028671214904281150e+00
