real,imag,mag,phase,unwrapped_phase
-4.671865080516521630e+03,3.682086090398290253e+03,5.948452009359595650e+03,2.474125062208175851e+00,2.474125062208174963e+00
-4.655870744151106919e+03,3.710198562612577007e+03,5.953377676601294297e+03,2.468753332425464464e+00,2.468753332425463576e+00
-4.758795396054645607e+03,3.695488858818290737e+03,6.025178132400817958e+03,2.481308871497016177e+00,2.481308871497015289e+00
-4.846659976706203452e+03,3.618831866045220522e+03,6.048640922100609714e+03,2.500229298252662602e+00,2.500229298252661714e+00
-4.916129579130903949e+03,3.511172155560368992e+03,6.041246555537048152e+03,2.521390172891723847e+00,2.521390172891722958e+00
-4.997819338178813268e+03,3.422186774885664818e+03,6.057190805916259706e+03,2.541184617316381900e+00,2.541184617316381011e+00
-5.083017127801764218e+03,3.286939757519783598e+03,6.053183963096636944e+03,2.567575114010852477e+00,2.567575114010851589e+00
-5.228464422926641419e+03,3.157658297042896720e+03,6.107998538203284625e+03,2.598284003465588299e+00,2.598284003465587411e+00
-5.351315920521501539e+03,3.018077177720962027e+03,6.143726225338089534e+03,2.628073673242480535e+00,2.628073673242479646e+00
-5.478670565994883873e+03,2.805150744446147201e+03,6.155054985113088151e+03,2.668380867514438926e+00,2.668380867514438037e+00
-5.577665653101869793e+03,2.600703044993722415e+03,6.154186417881077432e+03,2.705290554404114811e+00,2.705290554404113923e+00
-5.697820465123048052e+03,2.375423450642504577e+03,6.173151109655211258e+03,2.746602419993833699e+00,2.746602419993832811e+00
-5.805015486687008888e+03,2.162575448161890563e+03,6.194750791570925685e+03,2.784984222969999035e+00,2.784984222969998147e+00
-5.878465748569745301e+03,1.918134381040285916e+03,6.183494081895482850e+03,2.826186781222954636e+00,2.826186781222953748e+00
-5.967982146942706095e+03,1.639603191700456591e+03,6.189112176432189699e+03,2.873474445513983788e+00,2.873474445513982900e+00
-6.037912097535429893e+03,1.451984279712692796e+03,6.210043546231981054e+03,2.905595871950918063e+00,2.905595871950917175e+00
-6.132460686541784526e+03,1.270180653474591054e+03,6.262621892182352894e+03,2.937356436654773084e+00,2.937356436654772196e+00
-6.138598272712441030e+03,1.114249148039888723e+03,6.238905346104858836e+03,2.962032415637597449e+00,2.962032415637596561e+00
-6.175310277109367235e+03,9.883446998534413979e+02,6.253901363493107965e+03,2.982890804514938488e+00,2.982890804514937599e+00
-6.232550524813517768e+03,9.289381375186731020e+02,6.301397631294974417e+03,2.993635622009435782e+00,2.993635622009434893e+00
-6.250177166821651554e+03,9.066270860425665887e+02,6.315590810827184214e+03,2.997541168142111800e+00,2.997541168142110912e+00
-6.285010871371232497e+03,9.582818038809238033e+02,6.357646236533128103e+03,2.990286974247845730e+00,2.990286974247844842e+00
-6.270599576707615597e+03,9.560538381727377555e+02,6.343063770205258152e+03,2.990291752869193687e+00,2.990291752869192798e+00
-6.294520682895877144e+03,9.477914358584273486e+02,6.365477141054750064e+03,2.992141340840406283e+00,2.992141340840405395e+00
-6.331119918674720793e+03,9.379567296204752438e+02,6.400222047029316855e+03,2.994512283083792248e+00,2.994512283083791360e+00
-6.346167765007588059e+03,9.139323848763770002e+02,6.411639237024119211e+03,2.998562776208643754e+00,2.998562776208642866e+00
-6.350957732631217368e+03,8.590585711886018316e+02,6.408794406938082830e+03,3.007144254189016319e+00,3.007144254189015431e+00
-6.341309803723725054e+03,8.398311962819855125e+02,6.396680894421032463e+03,3.009920793283950236e+00,3.009920793283949347e+00
-6.352815033397867410e+03,7.960438209049640363e+02,6.402495186516498507e+03,3.016936691093860201e+00,3.016936691093859313e+00
-6.418694811647843380e+03,7.798694499397422533e+02,6.465898193137923045e+03,3.020685586767589914e+00,3.020685586767589026e+00
-6.378360589863161294e+03,7.673497170315915810e+02,6.424352839200848393e+03,3.021862906387667191e+00,3.021862906387666303e+00
-6.341585487144284343e+03,7.823548889858093389e+02,6.389662406033593470e+03,3.018843914343311674e+00,3.018843914343310786e+00
-6.379864534746557183e+03,7.824271577986786497e+02,6.427663941042485931e+03,3.019561934090257083e+00,3.019561934090256194e+00
-6.382652717138804292e+03,8.070396736709906236e+02,6.433472525975248573e+03,3.015817433635484157e+00,3.015817433635483269e+00
-6.341295092659288457e+03,8.867654218440756040e+02,6.402997451628657473e+03,3.002653838423341437e+00,3.002653838423340549e+00
-6.316923158589128434e+03,9.490100035243676757e+02,6.387811689327492786e+03,2.992474889423763162e+00,2.992474889423762274e+00
-6.316166332005510412e+03,1.025497571329094626e+03,6.398875088823177066e+03,2.980636408998874831e+00,2.980636408998873943e+00
-6.295791824667790024e+03,1.072387865007935488e+03,6.386470890293798220e+03,2.972877824784336820e+00,2.972877824784335932e+00
-6.327101650875090854e+03,1.107095629307357740e+03,6.423229408400244210e+03,2.968369554708377045e+00,2.968369554708376157e+00
-6.327508649606283143e+03,1.166500183180805379e+03,6.434134626210675378e+03,2.959285787554463365e+00,2.959285787554462477e+00
-6.279585290028391682e+03,1.219733279605518192e+03,6.396947763435167872e+03,2.949743691447658911e+00,2.949743691447658023e+00
-6.194427033509420653e+03,1.507275397052820608e+03,6.375171009159916139e+03,2.902903637364329548e+00,2.902903637364328659e+00
-6.181644654527010061e+03,1.714336686504517957e+03,6.414957592185442081e+03,2.871064381137093502e+00,2.871064381137092614e+00
-6.109964606127907246e+03,1.886313060064215733e+03,6.394516748645247390e+03,2.842148490289515106e+00,2.842148490289514218e+00
-6.032701344737502041e+03,2.015716090185954954e+03,6.360550044692064148e+03,2.819123840640243461e+00,2.819123840640242573e+00
-5.876701061138758632e+03,2.205587039924484543e+03,6.276960215954237356e+03,2.782549877500710700e+00,2.782549877500709812e+00
-5.825141649471906931e+03,2.433798914798760052e+03,6.313133326177098752e+03,2.745828242441505473e+00,2.745828242441504585e+00
-5.736631507661350042e+03,2.594639747893413642e+03,6.296117571650114769e+03,2.716833290683570379e+00,2.716833290683569491e+00
-5.680664681504160399e+03,2.729450639723592758e+03,6.302368762487346430e+03,2.693681937447857333e+00,2.693681937447856445e+00
-5.601845725652694455e+03,2.881575008350088410e+03,6.299535702157832930e+03,2.666493557995861075e+00,2.666493557995860186e+00
-5.532124325446722651e+03,3.035339460385336679e+03,6.310125608256282248e+03,2.639767127029398530e+00,2.639767127029397642e+00
-5.357483695601230465e+03,3.150635225004643871e+03,6.215234015680590346e+03,2.609983105187721808e+00,2.609983105187720920e+00
-5.293313072698088035e+03,3.295457136625546809e+03,6.235318839075731375e+03,2.584742769301914933e+00,2.584742769301914045e+00
-5.166868207073004669e+03,3.459292195001066830e+03,6.217976323504063657e+03,2.551621195870012127e+00,2.551621195870011238e+00
-4.995146423969103125e+03,3.583470013694770387e+03,6.147580429399921741e+03,2.519290389707313338e+00,2.519290389707312450e+00
-4.913733906048448262e+03,3.710976021391009454e+03,6.157606997104409857e+03,2.494755750292645402e+00,2.494755750292644514e+00
-4.762164909221136440e+03,3.780031181416383333e+03,6.080037035668227873e+03,2.470666234574834697e+00,2.470666234574833808e+00
-4.619308554524506690e+03,3.839506834255657850e+03,6.006648337650472968e+03,2.448122709118679019e+00,2.448122709118678131e+00
-4.531812168655007554e+03,3.981909336223712671e+03,6.032654763358762466e+03,2.420695076558260439e+00,2.420695076558259551e+00
-4.350043196631129831e+03,4.070659797364010046e+03,5.957612525033193378e+03,2.389360480367484385e+00,2.389360480367483497e+00
-4.213068449922240688e+03,4.210576727793280952e+03,5.956416888059848134e+03,2.356490291119819780e+00,2.356490291119818892e+00
-4.043403461354977026e+03,4.329917206167616314e+03,5.924296967874229267e+03,2.321990377556164553e+00,2.321990377556163665e+00
-3.867384936201985511e+03,4.472000789985832853e+03,5.912314040238048619e+03,2.283819877905861162e+00,2.283819877905860274e+00
-3.646411068557964882e+03,4.561058810970635022e+03,5.839483809210784784e+03,2.245211524300445127e+00,2.245211524300444239e+00
-3.485826394134132897e+03,4.690159567236622934e+03,5.843678842662677198e+03,2.209944919642845562e+00,2.209944919642844674e+00
-3.294651340835385781e+03,4.746844380107455436e+03,5.778170906664680842e+03,2.177532616478874417e+00,2.177532616478873528e+00
-3.107320599868923637e+03,4.870590923520971955e+03,5.777378060561264647e+03,2.138672400589915146e+00,2.138672400589914258e+00
-2.945691495880591901e+03,4.951338658867865888e+03,5.761323884638207346e+03,2.107478291181878127e+00,2.107478291181877239e+00
-2.780226190107376169e+03,5.019097975880195918e+03,5.737682647170689961e+03,2.076651384693168012e+00,2.076651384693167124e+00
-2.620436991109809242e+03,5.058657479560003594e+03,5.697078682964191103e+03,2.048748192568964566e+00,2.048748192568963677e+00
-2.518010043083566870e+03,5.140719782175234286e+03,5.724279383111685092e+03,2.026264102750677143e+00,2.026264102750676255e+00
-2.348527727599261198e+03,5.157800586967628078e+03,5.667317653195924322e+03,1.998078070500906023e+00,1.998078070500905135e+00
-2.205787464421799086e+03,5.175912029561613053e+03,5.626327725609393383e+03,1.973652494207197128e+00,1.973652494207196240e+00
-2.032562882487543220e+03,5.228495974782927078e+03,5.609677533476175086e+03,1.941564486275870971e+00,1.941564486275870083e+00
-1.878503779475627425e+03,5.287518904676713646e+03,5.611295092651771483e+03,1.912159452489680778e+00,1.912159452489679889e+00
-1.709382144196612899e+03,5.231691774263690604e+03,5.503870105280153439e+03,1.886597593761079938e+00,1.886597593761079050e+00
-1.592920872428423991e+03,5.249010769994112707e+03,5.485390685204866713e+03,1.865434182795403739e+00,1.865434182795402851e+00
-1.471640605330976996e+03,5.319136628413462859e+03,5.518961908093646343e+03,1.840713599368841713e+00,1.840713599368840825e+00
-1.363896634793248268e+03,5.277817984146904564e+03,5.451199565617172084e+03,1.823684378786721405e+00,1.823684378786720517e+00
-1.238393298407764178e+03,5.297759006451036839e+03,5.440576113976748275e+03,1.800430916933874803e+00,1.800430916933873915e+00
-1.165758108664295833e+03,5.297322722716835415e+03,5.424077801481894312e+03,1.787409131378816962e+00,1.787409131378816074e+00
-1.109244404837357479e+03,5.323435530901893799e+03,5.437774269067420391e+03,1.776226882950305397e+00,1.776226882950304509e+00
-1.018061657977406526e+03,5.331838379105239255e+03,5.428162676296952668e+03,1.759465444267924950e+00,1.759465444267924061e+00
-9.727745743880748250e+02,5.347101532759959809e+03,5.434867539712427060e+03,1.750753790899290951e+00,1.750753790899290063e+00
-8.876861026441563354e+02,5.371152364322794710e+03,5.444011787055380410e+03,1.734585008307428566e+00,1.734585008307427678e+00
-7.724898295618472730e+02,5.332581661097774486e+03,5.388243471582625716e+03,1.714657841939573046e+00,1.714657841939572158e+00
-7.163098935456280287e+02,5.345311384599845042e+03,5.393093144191378997e+03,1.704009838135719157e+00,1.704009838135718269e+00
-6.585086292184583954e+02,5.349126553656709802e+03,5.389507259647256433e+03,1.693285853254269391e+00,1.693285853254268503e+00
-5.799560816960374723e+02,5.356573063941099463e+03,5.387877508447603759e+03,1.678646201030410845e+00,1.678646201030409957e+00
-4.951855095478454132e+02,5.414382429906832840e+03,5.436979472662185799e+03,1.662000032932136051e+00,1.662000032932135163e+00
-4.425126284342911731e+02,5.420641654933529935e+03,5.438673862029634620e+03,1.652250436215831675e+00,1.652250436215830787e+00
-3.442248789734478578e+02,5.388898312683737458e+03,5.399881090519485952e+03,1.634586331678993476e+00,1.634586331678992588e+00
-2.581691877519815534e+02,5.395958795501439454e+03,5.402131306461725217e+03,1.618604783618704301e+00,1.618604783618703413e+00
-1.713437282251716738e+02,5.364448109565588311e+03,5.367183823330808991e+03,1.602726078363441831e+00,1.602726078363440942e+00
-5.348984228156265885e+01,5.427865530131416563e+03,5.428129086196837306e+03,1.580650681243715550e+00,1.580650681243714661e+00
9.373100340396501906e+01,5.428266878609771084e+03,5.429076054579727497e+03,1.553530836415342398e+00,1.553530836415341509e+00
2.655234445204660005e+02,5.387529144106232707e+03,5.394068314193291371e+03,1.521551345426090718e+00,1.521551345426089830e+00
3.801984057491132489e+02,5.382478608735807939e+03,5.395889806253711868e+03,1.500277150060784992e+00,1.500277150060784104e+00
5.733081749944111607e+02,5.356992631019020337e+03,5.387583160593208959e+03,1.464181597402943291e+00,1.464181597402942403e+00
7.421303056137961676e+02,5.306106122988321658e+03,5.357753221166927688e+03,1.431834313411815440e+00,1.431834313411814552e+00
8.965708015753605196e+02,5.326426872812804504e+03,5.401357462125597522e+03,1.404034571380458951e+00,1.404034571380458063e+00
1.071079956593905081e+03,5.247088024840650178e+03,5.355291309895602353e+03,1.369434271405426840e+00,1.369434271405425951e+00
1.215706861742474302e+03,5.200063122457487225e+03,5.340280858834115861e+03,1.341134248247058514e+00,1.341134248247057625e+00
1.377359677066435324e+03,5.104034212501708680e+03,5.286613748175337605e+03,1.307217722936462767e+00,1.307217722936461879e+00
1.521643563469437140e+03,5.099594145499157094e+03,5.321772222019394576e+03,1.280821631829303975e+00,1.280821631829303087e+00
1.703863214153255967e+03,5.030364225699237068e+03,5.311093493409746770e+03,1.244209511796334544e+00,1.244209511796333656e+00
1.782051607221766517e+03,5.022792812764490918e+03,5.329554913007305004e+03,1.229857993635471436e+00,1.229857993635470548e+00
1.942345462533903628e+03,4.959637448638555725e+03,5.326416198323597200e+03,1.197525763368586516e+00,1.197525763368585627e+00
2.004375385373484050e+03,4.895365933800469065e+03,5.289813636727219091e+03,1.182175669310031596e+00,1.182175669310030708e+00
2.084294191792233505e+03,4.839627208377844909e+03,5.269371290202462660e+03,1.164130875957051448e+00,1.164130875957050559e+00
2.169069966915925306e+03,4.804508174704578778e+03,5.271447934123960295e+03,1.146724309562129784e+00,1.146724309562128896e+00
2.249221894102977785e+03,4.790632592795798701e+03,5.292368068083472281e+03,1.131841650022439305e+00,1.131841650022438417e+00
2.342575803103801263e+03,4.735519333018388352e+03,5.283257020690772151e+03,1.111412224255702741e+00,1.111412224255701853e+00
2.425455274630463009e+03,4.673381847241957075e+03,5.265294975532081480e+03,1.092069551605074684e+00,1.092069551605073796e+00
2.504386797017553363e+03,4.593001331982994088e+03,5.231406547447196317e+03,1.071598397235515643e+00,1.071598397235514755e+00
2.581298209956337814e+03,4.572078344978315727e+03,5.250428634058695025e+03,1.056829170503714943e+00,1.056829170503714055e+00
2.671962577123527808e+03,4.543030926874555007e+03,5.270532612183258607e+03,1.039139074165204235e+00,1.039139074165203347e+00
2.721493575360041177e+03,4.490070241226165308e+03,5.250453128242435014e+03,1.025893501781838468e+00,1.025893501781837580e+00
2.806574377941637067e+03,4.442790024294727118e+03,5.255020736295074130e+03,1.007383251812515423e+00,1.007383251812514535e+00
2.871630920519025494e+03,4.414272673606682474e+03,5.266124512450463953e+03,9.940463656796506564e-01,9.940463656796497682e-01
2.962129826145723655e+03,4.312876329507705123e+03,5.232123406473700015e+03,9.689771631639010341e-01,9.689771631639001459e-01
3.059296834607070195e+03,4.225668962265823211e+03,5.216854924271285199e+03,9.441574999029103132e-01,9.441574999029094251e-01
3.131653921383843226e+03,4.182691460125923186e+03,5.225147283467627858e+03,9.281165803897345468e-01,9.281165803897336586e-01
3.139302362636096404e+03,4.091226949347488699e+03,5.156874758525723337e+03,9.162988556734610324e-01,9.162988556734601442e-01
3.066553058276021147e+03,4.087374448490899340e+03,5.109831459196898322e+03,9.271351779814475114e-01,9.271351779814466232e-01
2.981470708509415090e+03,4.115405852022162435e+03,5.081902489477528434e+03,9.438383884435147531e-01,9.438383884435138649e-01
2.875532260983225569e+03,4.270637555215453176e+03,5.148497927742801949e+03,9.781974200347415271e-01,9.781974200347406390e-01
2.766078770079605420e+03,4.408777842964933370e+03,5.204662700973390201e+03,1.010471149994720319e+00,1.010471149994719431e+00
2.539384239534516382e+03,4.577999100155753695e+03,5.235126366862903524e+03,1.064357155546313383e+00,1.064357155546312494e+00
2.414109854504817122e+03,4.674084217922575590e+03,5.260702392822669026e+03,1.094045247068012650e+00,1.094045247068011761e+00
2.332432774561343649e+03,4.743277473656073198e+03,5.285728316886998982e+03,1.113783023198875677e+00,1.113783023198874789e+00
2.370355388046962616e+03,4.708667116472610360e+03,5.271634535833621158e+03,1.104430324137577468e+00,1.104430324137576580e+00
